Season,Club (grouped),Club,First Name,Last Name,Position,Total Compensation,Base Salary
2013,FCD,DAL,JeVaughn,Watson,M,116875,100000
2013,CHV,CHV,Jose Manuel,Rivera,F,116000,116000
2013,TFC,TOR,Justin,Braun,F,114700,112200
2013,CHI,CHI,Wells,Thompson,M,113125,105000
2013,COL,COL,Deshorn,Brown,F,113000,65000
2013,VAN,VAN,Jordan,Harvey,D,112500,112500
2013,HOU,HOU,Jason,Johnson,F,111000,70000
2013,NE,NE,Chad,Barrett,F,110709,105000
2013,PHI,PHI,Sheanon,Williams,F,110500,105000
2013,DC,DC,Dennis,Iapichino,D,110000,110000
2013,DC,DC,Marcelo,Saragosa,M,110000,110000
2013,TFC,TOR,Darel,Russell,M,109875,100000
2013,HOU,HOU,Cam,Weaver,F,108407,100000
2013,SJ,SJ,Jordan,Stewart,M-D,108000,108000
2013,RBNY,NY,Jonny,Steele,M,107746,99996
2013,LAG,LA,Michael,Stephens,M,106005,84755
2013,HOU,HOU,Corey,Ashe,M,105750,101250
2013,SEA,SEA,Shalrie,Joseph,M,105500,60000
2013,DC,DC,Nick,DeLeon,M,105400,70400
2013,DC,DC,Luis,Silva,M,105400,70400
2013,KC,KC,Jacob,Peterson,F,104833,100000
2013,NE,NE,Jose,Goncalves,D,104375,75000
2013,LAG,LA,Jack,McBean,F,101000,80000
2013,SJ,SJ,Shea,Salinas,M,100219,93975
2013,SJ,SJ,Victor,Bernardez,D,100008,100008
2013,DC,DC,Daniel,Woolard,D,100000,100000
2013,RBNY,NY,Kosuke,Kimura,D,100000,100000
2013,NE,NE,Dimitry,Imbongo,F,99875,90000
2013,COL,COL,Tony,Cascio,M,98650,64900
2013,SJ,SJ,Sam,Garza,M,98000,71500
2013,COL,COL,Nathan,Sturgis,D-M,97963,93713
2013,LAG,LA,Chandler,Hoffman,F,97500,71500
2013,RSL,RSL,Enzo,Martinez,M,97500,71500
2013,KC,KC,Seth,Sinovic,M-D,96750,90000
2013,DC,DC,Lewis,Neal,M,96441,90000
2013,KC,KC,Ike,Opara,D,96250,90000
2013,SEA,SEA,Eriq,Zavaleta,F,95600,65000
2013,RSL,RSL,Josh,Saunders,GK,95250,90000
2013,HOU,HOU,Andrew,Driver,M,95000,95000
2013,LAG,LA,Leonardo,Ribeiro Da Silva,D,95000,95000
2013,DC,DC,Sainey,Nyassi,M,94950,88200
2013,HOU,HOU,Calen,Carr,F,94588,90338
2013,CLB,CLB,Andy,Gruenebaum,GK,93887,92220
2013,PHI,PHI,Michael,Lahoud,M,93333,90000
2013,RBNY,NY,Bradley,Wright-Phillips,F,92500,50000
2013,KC,KC,CJ,Sapong,F,92000,75000
2013,DC,DC,Casey,Townsend,F,91650,56650
2013,SJ,SJ,Jaime,Alas,M,91250,90000
2013,CHI,CHI,Daniel,Paladini,M,91103,86625
2013,DC,DC,Ethan,White,D,91000,75000
2013,NE,NE,Clyde,Simms,M,90833,87500
2013,FCD,DAL,Jair,Benitez,D,90000,90000
2013,FCD,DAL,Chris,Seitz,GK,90000,90000
2013,LAG,LA,Robbie,Rogers,F,90000,90000
2013,SJ,SJ,Walter,Martinez,M-F,90000,90000
2013,TFC,TOR,Steven,Caldwell,D,90000,80000
2013,TFC,TOR,Jeremy,Hall,D,90000,80000
2013,DC,DC,Bill,Hamid,GK,89750,75000
2013,POR,POR,Kalif,Alhassan,M,89250,80000
2013,DC,DC,Conor,Shanosky,D,89219,75000
2013,CHV,CHV,Bobby,Burling,D,88333,85000
2013,SJ,SJ,Daniel,Gargan,M,88000,88000
2013,HOU,HOU,Tyler,Deric,GK,87667,80000
2013,MTL,MTL,Daniele,Paponi,F,87000,72000
2013,POR,POR,Sal,Zizzo,F,85988,76781
2013,FCD,DAL,Erick,Neres da Cruz,M,85875,84000
2013,NE,NE,Robert,Shuttleworth,GK,84504,80004
2013,VAN,VAN,Kekuta,Manneh,F,84500,55000
2013,MTL,MTL,Jeb,Brovsky,M,84000,80000
2013,NE,NE,Chris,Tierney,D-M,83932,82266
2013,POR,POR,Mamadou,Danso,D,83000,83000
2013,PHI,PHI,Keon,Daniel,M,82892,80004
2013,PHI,PHI,Fabinho,Fabinho,D,82500,78000
2013,RSL,RSL,Khari,Stephenson,M,81958,77500
2013,LAG,LA,Jaime,Penedo,GK,81563,78000
2013,CHV,CHV,Carlos,Alvarez,M,81500,46500
2013,FCD,DAL,Michel,Pereira,M/D,81500,60000
2013,VAN,VAN,Erik,Hurtado,F/M,81500,46500
2013,CLB,CLB,Justin,Meram,F,80695,56320
2013,CLB,CLB,Tyson,Wahl,D,80667,76000
2013,CLB,CLB,Aaron,Horton,F,80500,65000
2013,MTL,MTL,Blake,Smith,M,80250,46500
2013,NE,NE,Lee,Nguyen,M/F,80100,73600
2013,CHV,CHV,Steven,Purdy,D,80004,80004
2013,LAG,LA,Colin,Clark,M,80000,80000
2013,RBNY,NY,Peguy,Luyindula,F,80000,80000
2013,PHI,PHI,Gilberto,Dos Santos,M,80000,60000
2013,POR,POR,Andrew,Jean-Baptiste,D,80000,65000
2013,VAN,VAN,Bryce,Alderson,M,80000,65000
2013,VAN,VAN,Matt,Watson,M,79252,68250
2013,CHI,CHI,Kellen,Gulley,F,79000,65000
2013,COL,COL,Dillon,Powers,M,79000,46500
2013,CHI,CHI,Austin,Berry,D,78425,63425
2013,VAN,VAN,Jun Marques,Davidson,M,78020,74250
2013,NE,NE,Tyler,Polak,D,78000,65000
2013,KC,KC,Dom,Dwyer,F,77500,65000
2013,RBNY,NY,Luis,Robles,GK,77500,75000
2013,KC,KC,Eric,Kronberg,GK,76835,76835
2013,POR,POR,Ben,Zemanski,M,76000,73500
2013,RSL,RSL,John,Stertzer,M,75250,46500
2013,COL,COL,Martin,Rivero,M,75000,75000
2013,FCD,DAL,Ramon,Nunez,M,75000,65000
2013,DC,DC,Carlos,Ruiz,F,75000,75000
2013,HOU,HOU,Brian,Ching,F,75000,50000
2013,MTL,MTL,Nelson,Rivas,D,75000,75000
2013,PHI,PHI,Chris,Albright,D,75000,75000
2013,PHI,PHI,Zach,Pfeffer,M,75000,65000
2013,SEA,SEA,Marc,Burch,D,75000,75000
2013,CLB,CLB,Ryan,Finley,F,74000,46500
2013,POR,POR,Brent,Richards,F,73992,65625
2013,TFC,TOR,Kyle,Bekker,M,72750,46500
2013,NE,NE,Darrius,Barnes,D,72717,71467
2013,CHV,CHV,Daniel,Antunez,M,72500,65000
2013,TFC,TOR,Ashtone,Morgan,D,72000,60000
2013,RSL,RSL,Lovel,Palmer,M,71500,67000
2013,RBNY,NY,Brandon,Barklage,M,71429,65000
2013,VAN,VAN,Johnny,Leveron,D,71188,60000
2013,CHV,CHV,Jorge,Villafana,F,70967,69300
2013,RBNY,NY,Eric,Alexander,M,70868,70868
2013,FCD,DAL,Kellyn,Acosta,M,70500,46500
2013,COL,COL,Steward,Ceus,GK,70333,60000
2013,POR,POR,David,Horst,D,70000,70000
2013,TFC,TOR,Reggie,Lambe,M,70000,67500
2013,PHI,PHI,James,McLaughlin,M,69000,60000
2013,POR,POR,Pa Modou,Kah,D,69000,64000
2013,VAN,VAN,Brad,Knighton,GK,68600,66000
2013,SJ,SJ,Ty,Harden,D,68415,65000
2013,RBNY,NY,Andre,Akpan,F,67595,67595
2013,KC,KC,Jonathan,Kempin,GK,67083,60000
2013,COL,COL,Anthony,Wallace,D-M,66564,66564
2013,FCD,DAL,Fabian,Castillo,F,66250,60000
2013,RBNY,NY,Ryan,Meara,GK,66250,65000
2013,RBNY,NY,Matt,Miazga,D,66250,60000
2013,VAN,VAN,Russell,Teibert,M,65600,60000
2013,CHV,CHV,Tim,Melia,GK,65000,60000
2013,POR,POR,Ryan,Miller,D,65000,60000
2013,POR,POR,Jose Adolfo,Valencia,F,65000,50000
2013,TFC,TOR,Andrew,Wiedeman,F,65000,55000
2013,FCD,DAL,Matt,Hedges,D,64500,49500
2013,PHI,PHI,Cristhian,Hernandez,M,64375,62500
2013,FCD,DAL,Danny,Garcia,M,64000,48000
2013,FCD,DAL,Richard,Sanchez,GK,63500,46500
2013,POR,POR,Jake,Gleeson,GK,63264,60000
2013,CLB,CLB,Ethan,Finlay,F,62300,47300
2013,MTL,MTL,Calum,Mallace,M,62300,47300
2013,TFC,TOR,Doneil,Henry,D,62083,50000
2013,FCD,DAL,Bobby,Warshaw,D,62070,50820
2013,CLB,CLB,Ben,Speas,F,62000,62000
2013,SJ,SJ,Nana,Attakora,D,61665,61665
2013,LAG,LA,Tommy,Meyer,D,61050,47300
2013,COL,COL,Shane,O'Neill,M,60850,49350
2013,TFC,TOR,Michael,Thomas,M,60713,57750
2013,TFC,TOR,Bright,Dike,F,60688,57750
2013,VAN,VAN,Corey,Hertzog,F,60671,50004
2013,DC,DC,Jared,Jeffrey,M,60200,54000
2013,CHV,CHV,Jose Erick,Correa,F,60000,60000
2013,CHV,CHV,Jaime,Frias,D,60000,60000
2013,KC,KC,Joshua,Gardner,M,60000,60000
2013,RSL,RSL,Joao,Plata,F,60000,60000
2013,SEA,SEA,Marcus,Hahnemann,GK,60000,60000
2013,SJ,SJ,Ramiro,Corrales,M,60000,60000
2013,COL,COL,Dillon,Serna,M,59500,46500
2013,NE,NE,Charlie,Davies,F,59250,48000
2013,RBNY,NY,Connor,Lade,D,59213,55000
2013,LAG,LA,Brian,Perk,GK,58125,55000
2013,SJ,SJ,Michael,Fucito,MF,57890,55000
2013,MTL,MTL,Sinisa,Ubiparipovic,M,57750,57750
2013,HOU,HOU,Michael,Chabala,M,57508,55008
2013,RSL,RSL,Kenny,Mansally,F,57000,50000
2013,COL,COL,David,Armstrong,M,55964,46500
2013,CHV,CHV,Caleb,Calvert,F,55500,48000
2013,DC,DC,Kyle,Porter,M,54992,46500
2013,HOU,HOU,Alex,Dixon,M,54613,49613
2013,NE,NE,Scott,Caldwell,M,54000,46500
2013,RBNY,NY,Kevin,Hartman,GK,54000,46500
2013,SEA,SEA,DeAndre,Yedlin,D,53500,50000
2013,CHI,CHI,Victor,Pineda,M,53242,46500
2013,RSL,RSL,Kwame,Watson-Siriboe,D,53240,53240
2013,TFC,TOR,Gale,Agbossoumonde,D,53167,46500
2013,CHV,CHV,Marco,Delgado,M,52500,50000
2013,CLB,CLB,Josh,Williams,D,52313,52313
2013,VAN,VAN,Tommy,Heinemann,F,51975,51975
2013,CHI,CHI,Yazid,Atouba,F,51500,46500
2013,VAN,VAN,Samuel,Adekugbe,D,51500,46500
2013,CHV,CHV,Gabriel,Farfan,M,50820,50820
2013,COL,COL,Diego,Calderon,D,50000,50000
2013,SEA,SEA,Zach,Scott,D,50000,50000
2013,NE,NE,O'Brian,Woodbine,D,49882,46500
2013,DC,DC,Chris,Korb,D,49613,49613
2013,SJ,SJ,Steven,Beitashour,D,49613,49613
2013,POR,POR,Milos,Kocic,GK,49612,49612
2013,SJ,SJ,Rafael,Baca,M,49500,49500
2013,DC,DC,Collin,Martin,M,49292,35125
2013,CHI,CHI,Corben,Bone,M,49000,46500
2013,FCD,DAL,Victor,Ulloa,M,49000,46500
2013,NE,NE,Ryan,Guy,F,48510,48510
2013,PHI,PHI,Antoine,Hoppenot,F,48400,48400
2013,SEA,SEA,David,Estrada,F,48400,48400
2013,SEA,SEA,Lamar,Neagle,M,48400,48400
2013,LAG,LA,Oscar,Sorto,D,48375,46500
2013,LAG,LA,Joseph,Villarreal,M,48375,46500
2013,FCD,DAL,Moises,Hernandez,D,48125,46500
2013,MTL,MTL,Andres,Romero,F,48000,48000
2013,SJ,SJ,Cordell,Cato,F,48000,48000
2013,HOU,HOU,Bryan,Salazar,F,47500,46500
2013,KC,KC,Kevin,Ellis,D,47250,46500
2013,CHI,CHI,Michael,Videira,M,47125,46500
2013,CHI,CHI,Quincy,Amarikwa,F,46500,46500
2013,CHI,CHI,Orr,Barouch,F,46500,46500
2013,CHI,CHI,Shaun,Francis,D,46500,46500
2013,CHI,CHI,Steven,Kinney,D,46500,46500
2013,CHI,CHI,Paolo,Tornaghi,GK,46500,46500
2013,CHV,CHV,Carlos,Borja,D,46500,46500
2013,CHV,CHV,Matthew,Fondy,F,46500,46500
2013,CHV,CHV,Marvin,Iraheta,M,46500,46500
2013,CHV,CHV,Patrick,McLain,GK,46500,46500
2013,CLB,CLB,Bernardo,Anor,M,46500,46500
2013,CLB,CLB,Chad,Barson,D,46500,46500
2013,CLB,CLB,Eric,Gehrig,M,46500,46500
2013,CLB,CLB,Kevan,George,M,46500,46500
2013,CLB,CLB,Matt,Lampson,GK,46500,46500
2013,CLB,CLB,Aaron,Schoenfeld,F,46500,46500
2013,CLB,CLB,Konrad,Warzycha,M,46500,46500
2013,COL,COL,Jaime,Castrillon,M,46500,46500
2013,COL,COL,Kamani,Hill,M,46500,46500
2013,COL,COL,Chris,Klute,D,46500,46500
2013,COL,COL,German,Mera,D,46500,46500
2013,COL,COL,Jamie,Smith,M,46500,46500
2013,FCD,DAL,Stephen,Keel,D,46500,46500
2013,FCD,DAL,Jonathan,Top,F,46500,46500
2013,FCD,DAL,London,Woodberry,D,46500,46500
2013,DC,DC,Conor,Doyle,F,46500,46500
2013,DC,DC,Andrew,Dykstra,GK,46500,46500
2013,DC,DC,Alam,Syamsir,M,46500,46500
2013,DC,DC,Joe,Willis,GK,46500,46500
2013,HOU,HOU,Servando,Carrasco,M,46500,46500
2013,HOU,HOU,Warren,Creavalle,D,46500,46500
2013,HOU,HOU,Erich,Marscheider,GK,46500,46500
2013,HOU,HOU,Brian,Ownby,M,46500,46500
2013,KC,KC,Federico,Bessone,D,46500,46500
2013,KC,KC,Peterson,Joseph,M,46500,46500
2013,KC,KC,Lawrence,Olum,M/D,46500,46500
2013,KC,KC,Soony,Saad,F,46500,46500
2013,LAG,LA,Laurent,Courtois,M,46500,46500
2013,LAG,LA,Rafael,Garcia,M,46500,46500
2013,LAG,LA,Bryan,Gaul,F,46500,46500
2013,LAG,LA,Hector,Jimenez,M,46500,46500
2013,LAG,LA,Brian,Rowe,GK,46500,46500
2013,LAG,LA,Kenney,Walker,M,46500,46500
2013,MTL,MTL,Evan,Bush,GK,46500,46500
2013,MTL,MTL,Karl,Ouimette,D,46500,46500
2013,RBNY,NY,Michael,Bustamante,M-D,46500,46500
2013,RBNY,NY,Ian,Christianson,M,46500,46500
2013,PHI,PHI,Yann,Ekra,F,46500,46500
2013,PHI,PHI,Raymon,Gaddis,D,46500,46500
2013,PHI,PHI,Greg,Jordan,M,46500,46500
2013,PHI,PHI,Matt,Kassel,M,46500,46500
2013,PHI,PHI,Oka,Nikolov,GK,46500,46500
2013,PHI,PHI,Aaron,Wheeler,F,46500,46500
2013,POR,POR,Steven,Evans,M,46500,46500
2013,POR,POR,Rauwshan,McKenzie,D,46500,46500
2013,POR,POR,Michael,Nanchoff,M,46500,46500
2013,POR,POR,Sebastian,Rincon,F,46500,46500
2013,POR,POR,Brad,Ring,M,46500,46500
2013,RSL,RSL,Yordany,Alvarez,M,46500,46500
2013,RSL,RSL,Jeff,Attinella,GK,46500,46500
2013,RSL,RSL,Cole,Grossman,M,46500,46500
2013,RSL,RSL,Sebastian,Velasquez,M,46500,46500
2013,SEA,SEA,Alex,Caskey,M,46500,46500
2013,SEA,SEA,Josh,Ford,GK,46500,46500
2013,SEA,SEA,Andy,Rose,M,46500,46500
2013,SJ,SJ,Evan,Newton,GK,46500,46500
2013,SJ,SJ,Marcus,Tracy,F,46500,46500
2013,TFC,TOR,Joe,Bendik,GK,46500,46500
2013,TFC,TOR,Mark,Bloom,D,46500,46500
2013,TFC,TOR,Chris,Konopka,GK,46500,46500
2013,TFC,TOR,Jonathan,Osorio,M,46500,46500
2013,TFC,TOR,Quillan,Roberts,GK,46500,46500
2013,TFC,TOR,Emery,Welshman,F,46500,46500
2013,VAN,VAN,Aminu,Abdallah,M,46500,46500
2013,VAN,VAN,Caleb,Clarke,F,46500,46500
2013,VAN,VAN,Greg,Klazura,D,46500,46500
2013,VAN,VAN,Carlyle,Mitchell,D,46500,46500
2013,RSL,RSL,Aaron,Maund,D,43458,35125
2013,DC,DC,Michael,Seaton,F,38125,35125
2013,RSL,RSL,Benjamin,Lopez,F,37730,35125
2013,FCD,DAL,Bradlee,Baladez,F,36125,35125
2013,KC,KC,Erik,Palmer-Brown,D,35625,35125
2013,POR,POR,Alvas,Powell,D,35400,35400
2013,CHI,CHI,Hunter,Jumper,D,35125,35125
2013,CHI,CHI,Alec,Kann,GK,35125,35125
2013,CHI,CHI,Brendan,King,M,35125,35125
2013,CHV,CHV,Carlo,Chueca,M,35125,35125
2013,CHV,CHV,Bryan,de la Fuente,F,35125,35125
2013,CHV,CHV,Julio,Morales,F,35125,35125
2013,CHV,CHV,Josue,Soto,M,35125,35125
2013,CLB,CLB,Drew,Beckie,D,35125,35125
2013,CLB,CLB,Kyle,Hyland,D,35125,35125
2013,CLB,CLB,Shawn,Sloan,M,35125,35125
2013,CLB,CLB,Daniel,Withrow,GK,35125,35125
2013,COL,COL,Brenton,Griffiths,D,35125,35125
2013,COL,COL,Clint,Irwin,GK,35125,35125
2013,COL,COL,Kory,Kindle,D,35125,35125
2013,FCD,DAL,Jesse,Gonzalez,GK,35125,35125
2013,FCD,DAL,Kyle,Zobeck,GK,35125,35125
2013,DC,DC,Taylor,Kemp,D,35125,35125
2013,HOU,HOU,Anthony,Arena,D,35125,35125
2013,KC,KC,Christian,Duke,D,35125,35125
2013,KC,KC,Jerome,Mechack,D,35125,35125
2013,KC,KC,Jimmy,Medranda,M,35125,35125
2013,KC,KC,Kyle,Miller,M,35125,35125
2013,KC,KC,Brendan,Ruiz,D,35125,35125
2013,LAG,LA,Greg,Cochrane,D,35125,35125
2013,LAG,LA,Kofi,Opare,D,35125,35125
2013,LAG,LA,Charlie,Rugg,F,35125,35125
2013,MTL,MTL,Maxime,Crepeau,GK,35125,35125
2013,MTL,MTL,Paolo,DelPiccolo,M,35125,35125
2013,MTL,MTL,Wandrille,Lefevre,M,35125,35125
2013,MTL,MTL,Zakaria,Messoudi,M,35125,35125
2013,MTL,MTL,Maximiliano,Rodriguez,M,35125,35125
2013,MTL,MTL,Maxim,Tissot,D,35125,35125
2013,NE,NE,Bilal,Duckett,D,35125,35125
2013,NE,NE,Matthew,Horth,F,35125,35125
2013,NE,NE,Gabe,Latigue,M,35125,35125
2013,NE,NE,Donnie,Smith,M,35125,35125
2013,NE,NE,Luis,Soffner,GK,35125,35125
2013,RBNY,NY,Ruben,Bover,M,35125,35125
2013,RBNY,NY,Santiago,Castano,GK,35125,35125
2013,RBNY,NY,Amando,Moreno,F,35125,35125
2013,RBNY,NY,Marius,Obekop,M,35125,35125
2013,PHI,PHI,Don,Anding,F,35125,35125
2013,PHI,PHI,Leo,Fernandes,M,35125,35125
2013,POR,POR,Dylan,Tucker-Gangnes,D,35125,35125
2013,RSL,RSL,Rich,Balchan,D,35125,35125
2013,RSL,RSL,Eduardo,Fernandez,GK,35125,35125
2013,RSL,RSL,Carlos,Salcedo,D,35125,35125
2013,RSL,RSL,Devon,Sandoval,F,35125,35125
2013,SEA,SEA,Will,Bates,F,35125,35125
2013,SEA,SEA,Blair,Gavin,M,35125,35125
2013,SEA,SEA,Philip,Lund,M,35125,35125
2013,SEA,SEA,Dylan,Remick,D,35125,35125
2013,SJ,SJ,Adam,Jahn,F,35125,35125
2013,SJ,SJ,Peter,McGlynn,D,35125,35125
2013,SJ,SJ,Tommy,Muller,D,35125,35125
2013,TFC,TOR,Manuel,Aparicio,M,35125,35125
2013,TFC,TOR,Ryan,Richter,F,35125,35125
2013,VAN,VAN,Simon,Thomas,GK,35125,35125
2012,RBNY,NY,Thierry,Henry,F,5600000,5000000
2012,RBNY,NY,Rafael,Marquez,D,4600000,4600000
2012,LAG,LA,David,Beckham,M,4000000,3000000
2012,RBNY,NY,Tim,Cahill,M,3625000,3500000
2012,LAG,LA,Robbie,Keane,F,3417243,2917241
2012,TFC,TOR,Torsten,Frings,M,2413667,2000000
2012,LAG,LA,Landon,Donovan,F,2400000,2400000
2012,MTL,MTL,Marco,Di Vaio,F,1937508,1000008
2012,FCD,DAL,Julian,de Guzman,M,1910746,1863996
2012,TFC,TOR,Danny,Koevermans,F,1563323,1150000
2012,POR,POR,Kris,Boyd,F,1515000,1250000
2012,VAN,VAN,Kenny,Miller,F,1239316,1221816
2012,TFC,TOR,Eric,Hassli,F,790000,550000
2012,SEA,SEA,Fredy,Montero,F,756000,600000
2012,FCD,DAL,David,Ferreira,M-F,705000,600000
2012,DC,DC,Dwayne,DeRosario,M,663191,617857
2012,SEA,SEA,Christian,Tiffert,M,625000,600000
2012,CHV,CHV,Juan Pablo,Angel,F,600000,350000
2012,VAN,VAN,Barry,Robson,M,596500,440000
2012,CHV,CHV,Shalrie,Joseph,M,554333,495000
2012,PHI,PHI,Freddy,Adu,M,519000,400000
2012,DC,DC,Hamdi,Salihi,F,487460,305460
2012,CHI,CHI,Sherjill,MacDonald,F,487125,360000
2012,RSL,RSL,Javier,Morales,M,477500,425000
2012,NE,NE,Benny,Feilhaber,M,446000,400000
2012,TFC,TFC,Darren,O'Dea,D,436250,330000
2012,RSL,RSL,Alvaro,Saborio,F,405625,350000
2012,COL,COL,Conor,Casey,F,400000,400000
2012,TFC,TOR,Richard,Eckersley,D,390000,210000
2012,CHI,CHI,Alvaro,Fernandez,M,366667,300000
2012,POR,POR,Danny,Mwanga,F,356250,250000
2012,FCD,DAL,Brek,Shea,M-D,354000,310000
2012,VAN,VAN,Jay,DeMerit,D,350000,300000
2012,CLB,CLB,Chad,Marshall,D,341250,310000
2012,COL,COL,Marvell,Wynne,D,326667,250000
2012,CLB,CLB,Federico,Higuain,M-F,324000,160000
2012,HOU,HOU,Brad,Davis,M,312063,265000
2012,RSL,RSL,Kyle,Beckerman,M,311250,300000
2012,FCD,DAL,Blas,Perez,F,309250,285000
2012,RBNY,NY,Heath,Pearce,D,301999,292499
2012,SJ,SJ,Chris,Wondolowski,M,300000,300000
2012,PHI,PHI,Gabriel,Gomez,M,294703,275000
2012,HOU,HOU,Ricardo,Clark,M,293750,260000
2012,RBNY,NY,Kenny,Cooper,F,292500,275000
2012,MTL,MTL,Davy,Arnaud,M,290000,275000
2012,PHI,PHI,Bakary,Soumare,D,280000,240000
2012,VAN,VAN,Fernando,Bonjour,D,276988,192000
2012,CHV,CHV,Danny,Califf,D,275000,275000
2012,POR,POR,Donovan,Ricketts,GK,275000,250000
2012,SEA,SEA,Michael,Gspurning,GK,275000,200000
2012,PHI,PHI,Carlos,Valdes,D,268000,268000
2012,DC,DC,Brandon,McDonald,M,258250,220000
2012,LAG,LA,Omar,Gonzalez,D,257000,180000
2012,KC,KC,Julio,Cesar,D,255750,252000
2012,KC,KC,Paulo,Nagamura,M,255500,250000
2012,LAG,LA,Chad,Barrett,F,253333,220000
2012,CHI,CHI,Pavel,Pardo,M,250000,250000
2012,RSL,RSL,Jamison,Olave,D,250000,200000
2012,COL,COL,Pablo,Mastroeni,M-D,245000,240000
2012,RSL,RSL,Will,Johnson,F,243750,243750
2012,CLB,CLB,Dilaver,Duka,M,243000,110000
2012,DC,DC,Branko,Boskovic,M,242340,195240
2012,DC,DC,Emiliano,Dudar,D,238333,225000
2012,VAN,VAN,Camilo,Sanvezzo,F,237500,200000
2012,HOU,HOU,Brian,Ching,F,236000,192000
2012,CHI,CHI,Arne,Friedrich,D,230833,175000
2012,LAG,LA,Sean,Franklin,D,228333,205000
2012,DC,DC,Dejan,Jakovic,D,228043,208000
2012,POR,POR,Darlington,Nagbe,M/F,226000,90000
2012,CLB,CLB,Jairo,Arrieta,F,225375,216000
2012,LAG,LA,Edson,Buddle,F,225000,225000
2012,MTL,MTL,Alessandro,Nesta,D,225000,180000
2012,SEA,SEA,Mauro,Rosales,M,225000,200000
2012,CLB,CLB,Milovan,Mirosevic,M/F,223333,200000
2012,KC,KC,Jimmy,Nielsen,GK,220000,200000
2012,CHI,CHI,Patrick,Nyarko,F,219500,200000
2012,MTL,MTL,Justin,Mapp,M,218333,210000
2012,CHI,CHI,Gonzalo,Segares,D,217750,210000
2012,KC,KC,Aurelien,Collin,D,216250,210000
2012,KC,KC,Bobby,Convey,M,215000,200000
2012,KC,KC,Kei,Kamara,F,212500,210000
2012,COL,COL,Drew,Moor,D,212004,200004
2012,RSL,RSL,Nat,Borchers,D,211973,200004
2012,CLB,CLB,Tony,Tchani,M,209000,105000
2012,SEA,SEA,Steve,Zakuani,F,208000,110000
2012,COL,COL,Jeff,Larentowicz,D,206000,200000
2012,CHV,CHV,Ryan,Smith,M-F,205667,160000
2012,RBNY,NY,Teemu,Tainio,M,205000,200000
2012,SJ,SJ,Khari,Stephenson,M,203333,190000
2012,HOU,HOU,Luiz,Camargo,M,202000,192000
2012,MTL,MTL,Andrew,Wenger,D/F,202000,100000
2012,MTL,MTL,Troy,Perkins,GK,201833,190000
2012,HOU,HOU,Bobby,Boswell,D,200000,200000
2012,NE,NE,Juan,Toja,M-F,200000,180000
2012,CHI,CHI,Chris,Rolfe,F,198329,174996
2012,KC,KC,Teal,Bunbury,F,198000,100000
2012,COL,COL,Hendry,Thomas,M,197800,187800
2012,RSL,RSL,Luis,Gil,M,196614,101531
2012,CHV,CHV,Alejandro,Moreno,F,195000,185000
2012,CLB,CLB,Eddie,Gaven,M-F,195000,190000
2012,DC,DC,Lionard,Pajoy,F,195000,180000
2012,RBNY,NY,Joel,Lindpere,M,195000,170000
2012,RBNY,NY,Dax,McCarty,M,194375,174375
2012,POR,POR,Diego,Chara,M,193750,150000
2012,VAN,VAN,Andy,O'Brien,D,192250,150000
2012,VAN,VAN,Darren,Mattocks,F,192000,100000
2012,LAG,LA,Christian,Vilhelmsson,F,190650,168000
2012,FCD,DAL,Ugo,Ihemelu,D,190000,190000
2012,RBNY,NY,Markus,Holgersson,D,190000,190000
2012,POR,POR,Jack,Jewsbury,D,189750,180000
2012,CHI,CHI,Logan,Pause,M,187833,170000
2012,SJ,SJ,Steven,Lenhart,F,187500,180000
2012,SJ,SJ,Ike,Opara,D,185900,100000
2012,MTL,MTL,Matteo,Ferrari,D,185475,130000
2012,SEA,SEA,Jeff,Parke,D,185325,185325
2012,FCD,DAL,Kevin,Hartman,GK,185000,165000
2012,RBNY,NY,Jan Gunnar,Solli,M,185000,185000
2012,SEA,SEA,Osvaldo,Alonso,M,185000,185000
2012,SJ,SJ,Ramiro,Corrales,M,183875,173250
2012,SEA,SEA,Adam,Johansson,D,182833,175000
2012,VAN,VAN,Dane,Richards,M-F,181500,170000
2012,COL,COL,Matt,Pickens,GK,181038,178538
2012,CLB,CLB,William,Hesmer,GK,181000,170000
2012,DC,DC,Andy,Najar,M-F,180800,150000
2012,RSL,RSL,Nick,Rimando,GK,178250,170000
2012,VAN,VAN,Joe,Cannon,GK,175667,166250
2012,CHV,CHV,Dan,Kennedy,GK,175000,175000
2012,CLB,CLB,Olman,Vargas,F,175000,170000
2012,SJ,SJ,Jason,Hernandez,D,175000,175000
2012,TFC,TOR,Stefan,Frei,GK,175000,120000
2012,VAN,VAN,Lee,Young-Pyo,D,174200,140000
2012,CHI,CHI,Guillermo,Franco,F,174000,174000
2012,PHI,PHI,Amobi,Okugo,M,173000,90000
2012,DC,DC,Perry,Kitchen,D,170950,85500
2012,VAN,VAN,Alain,Rochat,D,170000,170000
2012,VAN,VAN,John,Thorrington,M,170000,170000
2012,NE,NE,Kevin,Alston,D,169000,120000
2012,RBNY,NY,Sebastian,Le Toux,M,169000,145000
2012,PHI,PHI,Brian,Carroll,M,168000,168000
2012,SJ,SJ,Jon,Busch,GK,166337,155004
2012,DC,DC,Chris,Pontius,M-F,166250,155000
2012,CHI,CHI,Cory,Gibbs,D,165000,165000
2012,HOU,HOU,Andrew,Hainault,D,163125,150000
